node_id	name
989	BROMPHENIRAMINE/DEXTROMETHORPHAN/PPA
990	ACETAMINOPHEN-DEXTROMETHORPHAN
991	GUAIFENESIN-PSEUDOEPHEDRINE
992	EPHEDRINE-GUAIFENESIN
993	GUAIFENESIN-PHENYLEPHRINE
994	GUAIFENESIN-PHENYLPROPANOLAMINE
995	GUAIFENESIN/PHENYLEPHRINE/PPA
996	ETHINYL ESTRADIOL-ETHYNODIOL
997	ESTRADIOL-TESTOSTERONE
998	CHLORPHENIRAMINE/GUAIFENESIN/PHENYLEPHRINE
999	CODEINE-GUAIFENESIN
1000	GUAIFENESIN-HYDROCODONE
1001	GUAIFENESIN-HYDROMORPHONE
1002	CODEINE/GUAIFENESIN/PSE
1003	DEXTROMETHORPHAN-GUAIFENESIN
1004	GUAIFENESIN/HYDROCODONE/PHENYLEPHRINE
1005	GUAIFENESIN/HYDROCODONE/PSEUDOEPHEDRINE
1006	CODEINE/GUAIFENESIN/PHENYLPROPANOLAMINE
1007	DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE
1008	DEXTROMETHORPHAN/GUAIFENESIN/PSEUDOEPHEDRINE
1009	DEXTROMETHORPHAN/GUAIFENESIN/PPA
1010	CHLORPHENIRAMINE/HYDROCODONE/PSE
1011	CHLORPHENIRAMINE/DM/GUAIFENESIN/PHENYLEPHRINE
1012	ACETAMINOPHEN-CODEINE
1013	ASPIRIN-CODEINE
1014	APAP/BUTALBITAL/CAFFEINE/CODEINE
1015	ASA/BUTALBITAL/CAFFEINE/CODEINE
1016	ACETAMINOPHEN-HYDROCODONE
1017	ASA/CAFFEINE/DIHYDROCODEINE
1018	ACETAMINOPHEN-OXYCODONE
1019	ASPIRIN-OXYCODONE
1020	MEPERIDINE-PROMETHAZINE
1021	ACETAMINOPHEN-PROPOXYPHENE
1022	ASA/CAFFEINE/PROPOXYPHENE
1023	BELLADONNA-OPIUM
1024	APAP/ASA/CAFFEINE/SALICYLAMIDE
1025	APAP/ASA/CAFFEINE
1026	APAP/AL HYDROXIDE/ASA/CAFFEINE/MG HYDROXIDE
1027	ACETAMINOPHEN-DIPHENHYDRAMINE
1028	ASA/CAFFEINE/SALICYLAMIDE
1030	ASPIRIN-CAFFEINE
1031	ASPIRIN-PHENYLTOLOXAMINE
1033	APAP/BUTALBITAL/CAFFEINE
1034	ACETAMINOPHEN-BUTALBITAL
1035	ASA/BUTALBITAL/CAFFEINE
1036	APAP/DICHLORALPHENAZONE/ISOMETHEPTENE
1037	AMITRIPTYLINE-CHLORDIAZEPOXIDE
1038	AMITRIPTYLINE-PERPHENAZINE
1040	ASPIRIN-METHOCARBAMOL
1041	ASPIRIN-CARISOPRODOL
1042	ASA/CARISOPRODOL/CODEINE
1043	ASA/CAFFEINE/ORPHENADRINE
1044	CARBIDOPA-LEVODOPA
1045	ALUMINUM HYDROXIDE-MAGNESIUM HYDROXIDE
1046	AL HYDROXIDE/MG HYDROXIDE/SIMETHICONE
1047	CA CARBONATE/MG HYDROXIDE/SIMETHICONE
1048	ATROPINE/HYOSCYAMINE/PB/SCOPOLAMINE
1049	BELLADONNA-BUTABARBITAL
1050	CHLORDIAZEPOXIDE-CLIDINIUM
1051	BELLADONNA/ERGOTAMINE/PHENOBARBITAL
1052	DOCUSATE-SENNA
1053	DOCUSATE-PHENOLPHTHALEIN
1054	CASANTHRANOL-DOCUSATE
1055	ATROPINE-DIFENOXIN
1056	ATROPINE-DIPHENOXYLATE
1058	ERYTHROMYCIN-SULFISOXAZOLE
1060	METHENAMINE-SODIUM ACID PHOSPHATE
1061	BENZOIC ACID/METHENAMINE/SODIUM SALICYLATE
1062	NAPHAZOLINE-PHENIRAMINE OPHTHALMIC
1063	CYCLOPENTOLATE-PHENYLEPHRINE OPHTHALMIC
1065	BACITRACIN/NEOMYCIN/POLYMYXIN B TOPICAL
1066	GRAMICIDIN/NEOMYCIN/POLYMYXIN B OPHTHALMIC
1067	NEOMYCIN-POLYMYXIN B SULFATE TOPICAL
1068	BACITRACIN-POLYMYXIN B TOPICAL
1069	POLYMYXIN B-TRIMETHOPRIM OPHTHALMIC
1071	DEXAMETHASONE-TOBRAMYCIN OPHTHALMIC
1072	DEXAMETHASONE/NEOMYCIN/POLYMYXIN B OPHTHALMIC
1073	PREDNISOLONE-SULFACETAMIDE SODIUM OPHTHALMIC
1074	FLUORESCEIN-PROPARACAINE OPHTHALMIC
1075	HYDROCORTISONE/NEOMYCIN/POLYMYXIN B OTIC
1076	HYDROCORTISONE-POLYMYXIN B OTIC
1077	HYDROCORTISONE-PRAMOXINE TOPICAL
1078	CLIOQUINOL-HYDROCORTISONE TOPICAL
1079	CLIOQUINOL/HYDROCORTISONE/PRAMOXINE TOPICAL
1080	BETAMETHASONE-CLOTRIMAZOLE TOPICAL
1081	NYSTATIN-TRIAMCINOLONE TOPICAL
1082	CAPTOPRIL-HYDROCHLOROTHIAZIDE
1083	CARBINOXAMINE
1084	CARBINOXAMINE-PSEUDOEPHEDRINE
1085	CARAMIPHEN-PHENYLPROPANOLAMINE
1086	BROMODIPHENHYDRAMINE-CODEINE
1087	CARBINOXAMINE/DEXTROMETHORPHAN/PSE
1088	CODEINE/PHENIRAMINE/PHENYLEPHRINE/NA CITRATE
1089	PAMABROM
1090	APAP/PAMABROM/PYRILAMINE
1091	MAGNESIUM CARBONATE
1092	ALGINIC ACID/AL HYDROXIDE/MG CARBONATE
1093	ALGINIC ACID/AL HYDROXIDE/MG TRISILICATE
1094	POTASSIUM BICARBONATE
1095	PSYLLIUM-SENNA
1096	HYOSCYAMINE/METHENAM/M-BLUE/PHENYL SALICYL
1097	ANTAZOLINE-NAPHAZOLINE OPHTHALMIC
1098	BENOXINATE-FLUORESCEIN OPHTHALMIC
1099	ACETIC ACID TOPICAL
1100	ANTIPYRINE OTIC
1101	ACETIC ACID-HYDROCORTISONE OTIC
1102	ANTIPYRINE-BENZOCAINE OTIC
1103	ANTIPYRINE/BENZOCAINE/PHENYLEPHRINE OTIC
1105	CETYLPYRIDINIUM TOPICAL
1106	BENZOCAINE-CETYLPYRIDINIUM TOPICAL
1107	BUDESONIDE NASAL
1108	PETROLATUM TOPICAL
1109	LACTOBACILLUS ACIDOPHILUS
1110	LACTOBACILLUS ACIDOPHILUS AND BULGARICUS
1111	ISOPROPYL ALCOHOL TOPICAL
1113	BENZOIN TOPICAL
1114	CANDIDA ALBICANS EXTRACT
1115	CHOLINE SALICYLATE-MAGNESIUM SALICYLATE
1116	COLCHICINE-PROBENECID
1117	CALAMINE TOPICAL
1118	LIDOCAINE-PRILOCAINE TOPICAL
1119	ETHYL CHLORIDE TOPICAL
1120	FIBRINOLYSIN AND DESOXYRIBONUCLEASE TOPICAL
1121	MULTIVITAMIN WITH IRON AND FLUORIDE
1122	DOCUSATE-FERROUS FUMARATE
1123	LECITHIN
1124	PHENOL TOPICAL
1125	MENTHOL TOPICAL
1126	MENTHOL-PHENOL TOPICAL
1127	METHACHOLINE
1128	METHYL SALICYLATE TOPICAL
1130	NALOXONE-PENTAZOCINE
1132	ASA/CITRIC ACID/NA BICARB
1133	OPHTHALMIC IRRIGATION, EXTRAOCULAR
1134	ACETAMINOPHEN-PENTAZOCINE
1136	UNDECYLENIC ACID TOPICAL
1137	ALUMINUM ACETATE TOPICAL
1139	CALCIUM ACETATE
1140	ALUMINUM SULFATE-CALCIUM ACETATE TOPICAL
1141	BENZOCAINE/PHENOL/POVIDONE IODINE TOPICAL
1143	MEDRYSONE OPHTHALMIC
1144	PRAMOXINE-ZINC OXIDE TOPICAL
1145	BENZYL BENZOATE TOPICAL
1146	CORN STARCH TOPICAL
1147	SULFUR TOPICAL
1148	COAL TAR TOPICAL
1149	SALICYLIC ACID-SULFUR TOPICAL
1150	ALOE VERA TOPICAL
1151	LANOLIN-MINERAL OIL TOPICAL
1152	ALLANTOIN/CAMPHOR/PHENOL TOPICAL
1153	CAMPHOR TOPICAL
1154	CAMPHOR-PHENOL TOPICAL
1157	FAT EMULSION, INTRAVENOUS
1158	INTRAVENOUS ELECTROLYTE SOLUTION
1160	TETRACYCLINE TOPICAL
1161	NIACINAMIDE
1162	ENALAPRIL-HYDROCHLOROTHIAZIDE
1163	PYRIMETHAMINE-SULFADOXINE
1164	BISOPROLOL-HYDROCHLOROTHIAZIDE
1166	DEXBROMPHENIRAMINE-PSEUDOEPHEDRINE
1167	TACROLIMUS
1168	ACRIVASTINE-PSEUDOEPHEDRINE
1169	BACITRACIN TOPICAL
1170	SALMETEROL
1171	DIPHENHYDRAMINE TOPICAL
1172	LANOLIN TOPICAL
1173	WITCH HAZEL TOPICAL
1175	GLYCERIN-WITCH HAZEL TOPICAL
1176	ROCURONIUM
1177	IRON DEXTRAN
1178	OCULAR LUBRICANT
1179	EMOLLIENTS, TOPICAL
1180	STAVUDINE
1181	DOXEPIN TOPICAL
1182	FAMCICLOVIR
1183	POTASSIUM ACETATE
1184	DESOGESTREL
1185	ETHINYL ESTRADIOL-NORGESTIMATE
1186	DESOGESTREL-ETHINYL ESTRADIOL
1187	BUPIVACAINE-EPINEPHRINE
1188	EPINEPHRINE-LIDOCAINE
1189	CALCIPOTRIENE TOPICAL
1190	POTASSIUM GLUCONATE
1191	POTASSIUM PHOSPHATE
1192	MAGNESIUM CHLORIDE
1193	MAGNESIUM OXIDE
1194	MAGNESIUM GLUCONATE
1195	CALCIUM CHLORIDE
1196	CALCIUM GLUCONATE
1197	CALCIUM LACTATE
1199	FLUVOXAMINE
1200	DORZOLAMIDE OPHTHALMIC
1201	ALBENDAZOLE
1202	METFORMIN
1203	NEFAZODONE
1204	LAMOTRIGINE
1205	VINORELBINE
1207	DALTEPARIN
1208	LORATADINE-PSEUDOEPHEDRINE
1209	CONJUGATED ESTROGENS-MEDROXYPROGESTERONE
1210	LOSARTAN
1211	FERROUS GLUCONATE
1212	IRON POLYSACCHARIDE
1213	FERROUS SULFATE
1214	NISOLDIPINE
1215	TRAMADOL
1216	CETIRIZINE
1217	LANSOPRAZOLE
1218	AMLODIPINE-BENAZEPRIL
1219	HYDROCHLOROTHIAZIDE-LOSARTAN
1220	NILUTAMIDE
1221	VARICELLA VIRUS VACCINE
1222	DIVALPROEX SODIUM
1223	NALMEFENE
1224	MOEXIPRIL
1225	ACITRETIN
1226	VALACYCLOVIR
1227	MYCOPHENOLATE MOFETIL
1228	IOPROMIDE
1229	DEXRAZOXANE
1230	EPOPROSTENOL
1232	DIRITHROMYCIN
1233	SEVOFLURANE
1234	ACARBOSE
1235	CARVEDILOL
1236	AZELAIC ACID TOPICAL
1237	ALENDRONATE
1238	BICALUTAMIDE
1239	BENZOYL PEROXIDE-ERYTHROMYCIN TOPICAL
1240	LAMIVUDINE
1241	SAQUINAVIR
1242	MAGNESIUM AMINO ACIDS CHELATE
1243	TRETINOIN
1244	GLIMEPIRIDE
1245	CALCIUM CITRATE
1246	CALCIUM CARBONATE-SODIUM FLUORIDE
1247	AMIFOSTINE
1248	RILUZOLE
1249	AMPHOTERICIN B LIPID COMPLEX
1251	ANASTROZOLE
1252	CEFTIBUTEN
1253	HEROIN
1254	COCAINE
1255	MARIJUANA
1256	PHENCYCLIDINE
1257	RESPIRATORY SYNCYTIAL VIRUS IMMUNE GLOBULIN
1258	CEFEPIME
1259	AL HYDROXIDE/ASA/CA CARBONATE/MG HYDROXIDE
1260	TROLAMINE SALICYLATE TOPICAL
1261	BENZOCAINE/BUTAMBEN/TETRACAINE TOPICAL
1262	HISTAMINE PHOSPHATE
1263	KAOLIN-PECTIN
1264	SINCALIDE
1265	LACTASE
1266	SODIUM CHLORIDE, HYPERTONIC, OPHTHALMIC
1267	BALSAM PERU/CASTOR OIL/TRYPSIN TOPICAL
1269	PHENIRAMINE/PHENYLTOLOXAMINE/PYRILAMINE
1270	APAP/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PPA
1271	CHLORPHENIRAMINE/METHSCOPOLAMINE/PSE
1272	APAP/DEXTROMETHORPHAN/PSE/PYRILAMINE
1273	HYDROCODONE-POTASSIUM GUAIACOLSULFONATE
1274	FERROUS FUMARATE
1275	ACETAMINOPHEN-CAFFEINE
1276	ACETAMINOPHEN-PHENYLEPHRINE
1277	APAP/CAFFEINE/PYRILAMINE
1278	BACITRACIN OPHTHALMIC
1279	AMINOPHYLLINE/AMOBARBITAL/EPHEDRINE
1280	ASCORBIC ACID-FERROUS FUMARATE
1282	CITRIC ACID-SODIUM CITRATE
1283	ELECTROLYTE REPLACEMENT SOLUTIONS, ORAL
1284	FERROUS FUMARATE-FOLIC ACID
1285	CALCIUM/FERROUS FUMARATE/VITAMIN D
1286	POTASSIUM BICARBONATE-POTASSIUM CITRATE
1287	BACITRACIN/HC/NEOMYCIN/POLYMYXIN B OPHTHALMIC
1288	BACITRACIN/NEOMYCIN/POLYMYXIN B OPHTHALMIC
1289	BACITRACIN-POLYMYXIN B OPHTHALMIC
1291	DEXAMETHASONE OPHTHALMIC
1292	EPINEPHRINE OPHTHALMIC
1293	ERYTHROMYCIN OPHTHALMIC
1294	GENTAMICIN OPHTHALMIC
1296	HYDROCORTISONE OTIC
1297	OFLOXACIN OPHTHALMIC
1299	SCOPOLAMINE OPHTHALMIC
1300	SULFISOXAZOLE OPHTHALMIC
1301	TETRACAINE OPHTHALMIC
1302	TETRACAINE TOPICAL
1303	RITONAVIR
1304	INDINAVIR
1306	CARBAMIDE PEROXIDE OTIC
1307	CHLORAMPHENICOL OPHTHALMIC
1309	COLLOIDAL OATMEAL TOPICAL
1311	PIPERONYL BUTOXIDE-PYRETHRINS TOPICAL
1312	HYDROGEN PEROXIDE TOPICAL
1313	DOXORUBICIN LIPOSOMAL
1314	AMOBARBITAL-SECOBARBITAL
1315	DEXFENFLURAMINE
1316	TRANDOLAPRIL
1317	DOCETAXEL
1318	GEMCITABINE
1319	INTERFERON BETA-1A
1320	TERBINAFINE
1321	TOPOTECAN
1322	ADAPALENE TOPICAL
1323	IODIXANOL
1324	LATANOPROST OPHTHALMIC
1326	MIRTAZAPINE
1327	IRINOTECAN
1328	MEROPENEM
1329	CIDOFOVIR
1330	NEVIRAPINE
1331	PILOCARPINE
1332	SULFACETAMIDE SODIUM-SULFUR TOPICAL
1333	REMIFENTANIL
1334	AMPHETAMINE-DEXTROAMPHETAMINE
1336	TIMOLOL OPHTHALMIC
1337	BETAXOLOL OPHTHALMIC
1338	CARTEOLOL OPHTHALMIC
1339	FEXOFENADINE
1340	FOSPHENYTOIN
1341	FOLLICLE STIMULATING HORMONE
1343	RESORCINOL-SULFUR TOPICAL
1344	MIDODRINE
1345	BRIMONIDINE OPHTHALMIC
1346	AMMONIUM LACTATE TOPICAL
1347	OLANZAPINE
1348	ROPIVACAINE
1349	PENTOSAN POLYSULFATE SODIUM
1350	ZAFIRLUKAST
1351	PENCICLOVIR TOPICAL
1352	ZINC GLUCONATE
1353	ZINC SULFATE
1354	MELATONIN
1355	HAEMOPHILUS B-HEPATITIS B VACCINE
1357	BISMUTH SUBSALICYLATE/METRONIDAZOLE/TCN
1359	BUTENAFINE TOPICAL
1360	TRANDOLAPRIL-VERAPAMIL
1361	ALBUTEROL-IPRATROPIUM
1363	AZELASTINE NASAL
1365	CHLOROXYLENOL TOPICAL
1366	CHLOROXYLENOL/HYDROCORTISONE/PRAMOXINE OTIC
1367	GADODIAMIDE
1368	GLYCINE IRRIGATION
1369	LACTIC ACID TOPICAL
1370	HYDROCORTISONE-IODOQUINOL TOPICAL
1371	HYDROCORTISONE/NEOMYCIN/POLYMYXIN B OPHTH
1373	DONEPEZIL
1375	IVERMECTIN
1376	TIZANIDINE
1377	ZILEUTON
1378	ATORVASTATIN
1381	LEVOFLOXACIN
1382	MIGLITOL
1383	GLATIRAMER
1384	CABERGOLINE
1385	VALSARTAN
1386	TOPIRAMATE
1388	OLOPATADINE OPHTHALMIC
1389	NELFINAVIR
1390	DELAVIRDINE
1391	CAFFEINE-ERGOTAMINE
1392	TAMSULOSIN
1393	TROGLITAZONE
1394	ZINC ACETATE
1395	IMIQUIMOD TOPICAL
1396	ANAGRELIDE
1397	LVP SOLUTION
1399	PARENTERAL NUTRITION SOLUTION
1401	NEOMYCIN OPHTHALMIC
1402	POLYMYXIN B OPHTHALMIC
1403	PHENYLEPHRINE OPHTHALMIC
1404	TOREMIFENE
1405	TAZAROTENE TOPICAL
1406	MIBEFRADIL
1407	HYDROCHLOROTHIAZIDE-MOEXIPRIL
1408	CHROMIUM PICOLINATE
1409	ACETAMINOPHEN-PAMABROM
1410	PRAMIPEXOLE
1411	NAPHAZOLINE NASAL
1412	BROMFENAC
1413	BENZOCAINE-TRIMETHOBENZAMIDE
1414	HYDROCODONE-PHENYLEPHRINE
1415	PHENAZOPYRIDINE-SULFISOXAZOLE
1416	ASPIRIN-DIPHENHYDRAMINE
1417	LETROZOLE
1418	LOPERAMIDE-SIMETHICONE
1419	SORBITOL
1420	SODIUM BIPHOSPHATE-SODIUM PHOSPHATE
1422	FERROUS SULFATE-FOLIC ACID
1423	APAP/DEXTROMETHORPHAN/GUAIFENESIN/PSE
1424	APAP/DIPHENHYDRAMINE/PSEUDOEPHEDRINE
1425	CALAMINE-PRAMOXINE TOPICAL
1427	FAT SUPPLEMENT, ORAL
1429	POTASSIUM AMINOBENZOATE
1431	PHENYLEPHRINE NASAL
1434	PAPAIN-UREA TOPICAL
1436	LEVMETAMFETAMINE NASAL
1437	PROPYLHEXEDRINE NASAL
1438	CHLOROPHYLLIN
1439	BACITRACIN/HC/NEOMYCIN/POLYMYXIN B TOPICAL
1440	HYDROCORTISONE/NEOMYCIN/POLYMYXIN B TOPICAL
1442	POVIDONE IODINE OPHTHALMIC
1444	SILVER NITRATE TOPICAL
1446	ESTRADIOL TOPICAL
1447	DOLASETRON
1448	ROPINIROLE
1449	EPINEPHRINE-PRILOCAINE
1450	LAMIVUDINE-ZIDOVUDINE
1451	QUETIAPINE
1452	TIAGABINE
1453	IRBESARTAN
1454	MOMETASONE NASAL
1455	INTERFERON ALFACON-1
1456	HYDROCODONE-IBUPROFEN
1457	AMINOSALICYLIC ACID
1458	ACETIC ACID OTIC
1459	GLYCERIN OTIC
1461	TRIAMCINOLONE NASAL
1462	IPRATROPIUM NASAL
1463	ETHANOL TOPICAL
1464	AMPHOTERICIN B LIPOSOMAL
1465	HYLAN G-F 20
1466	POTASSIUM CHLORIDE-SODIUM CHLORIDE
1467	SODIUM CHLORIDE NASAL
1469	HYDROCHLOROTHIAZIDE-IRBESARTAN
1470	PEGASPARGASE
1471	METHYLCELLULOSE
1472	CELLULOSE
1473	ZOLMITRIPTAN
1474	RITUXIMAB
1475	CEFDINIR
1476	CLOPIDOGREL
1477	SIBUTRAMINE
1478	RALOXIFENE
1481	OFLOXACIN OTIC
1482	EPROSARTAN
1483	REPAGLINIDE
1484	APAP/CAFFEINE/DIHYDROCODEINE
1485	FEXOFENADINE-PSEUDOEPHEDRINE
1486	DICLOFENAC-MISOPROSTOL
1487	AMOXICILLIN/CLARITHROMYCIN/LANSOPRAZOLE
1488	FOMEPIZOLE
1489	BECLOMETHASONE NASAL
1490	BUDESONIDE
1491	FLUNISOLIDE NASAL
1492	TOLCAPONE
1493	FLUTICASONE NASAL
1494	FLUTICASONE TOPICAL
1495	NARATRIPTAN
1496	FENOFIBRATE
1497	CIPROFLOXACIN OTIC
1498	CIPROFLOXACIN-HYDROCORTISONE OTIC
1499	MONTELUKAST
1500	CALCIUM CARBONATE-MAGNESIUM HYDROXIDE
1502	LOTEPREDNOL OPHTHALMIC
1503	HYDROCHLOROTHIAZIDE-VALSARTAN
1504	TOLTERODINE
1508	PHENYLEPHRINE TOPICAL
1509	SILDENAFIL
1510	RISEDRONATE
1511	BRINZOLAMIDE OPHTHALMIC
1512	DORZOLAMIDE-TIMOLOL OPHTHALMIC
1513	SACROSIDASE
1514	CAPECITABINE
1515	PARICALCITOL
1516	BASILIXIMAB
1517	TIROFIBAN
1518	EPTIFIBATIDE
1520	INTERFERON ALFA-2B-RIBAVIRIN
1521	CANDESARTAN
1522	PALIVIZUMAB
1523	RIZATRIPTAN
1525	THALIDOMIDE
1526	CITALOPRAM
1527	EPHEDRINE-POTASSIUM IODIDE
1528	DEXTROMETHORPHAN-POTASSIUM GUAIACOLSULFONATE
1529	INFLIXIMAB
1530	ROTAVIRUS VACCINE
1531	APAP/CAFFEINE/GUAIFENESIN/PHENYLEPHRINE
1532	DOXYCYCLINE TOPICAL
1533	LEFLUNOMIDE
1535	EFAVIRENZ
1536	TRASTUZUMAB
1538	SEVELAMER
1539	TELMISARTAN
1540	ETANERCEPT
1541	SIMETHICONE COATED CELLULOSE
1542	TANNIC ACID TOPICAL
1543	INSULIN REGULAR
1544	INSULIN ISOPHANE
1545	INSULIN ZINC
1546	INSULIN ZINC EXTENDED
1547	INSULIN LISPRO
1548	INSULIN ISOPHANE-INSULIN REGULAR
1549	ESTRADIOL-NORETHINDRONE
1550	ABACAVIR
1551	THYROTROPIN ALPHA
1552	MODAFINIL
1553	LYME DISEASE VACCINE
1554	CELECOXIB
1555	CILOSTAZOL
1557	SODIUM FERRIC GLUCONATE COMPLEX
1558	PENTASTARCH
1560	BUTABARBITAL/HYOSCYAMINE/PHENAZOPYRIDINE
1562	CLOTRIMAZOLE TOPICAL
1563	CONJUGATED ESTROGENS TOPICAL
1564	FLUORIDE TOPICAL
1565	NYSTATIN TOPICAL
1566	CILASTATIN
1568	ECHINACEA
1569	ST. JOHN'S WORT
1570	CHAMOMILE
1571	FEVERFEW
1572	GARLIC
1573	GINSENG
1574	GINKGO
1575	GINGER
1576	SAW PALMETTO
1577	VALERIAN
1578	CREATINE
1579	GLUCOSAMINE
1580	CHONDROITIN
1581	CHONDROITIN-GLUCOSAMINE
1582	EVENING PRIMROSE
1583	KAVA
1584	GOLDENSEAL
1585	DEHYDROEPIANDROSTERONE
1586	RED YEAST RICE
1587	LEVALBUTEROL
1588	ORLISTAT
1589	BACITRACIN/NEOMYCIN/POLYMYXIN B/PRAMOXINE TOP
1590	NEOMYCIN/POLYMYXIN B/PRAMOXINE TOPICAL
1591	CARBONYL IRON
1592	ROFECOXIB
1593	ROSIGLITAZONE
1594	DOXERCALCIFEROL
1595	MALATHION TOPICAL
1596	PERINDOPRIL
1597	KETOTIFEN OPHTHALMIC
1598	PIOGLITAZONE
1599	ZANAMIVIR
1600	CARBETAPENTANE/CHLORPHENIRAMINE/PHENYLEPHRINE
1602	GANIRELIX
1603	RABEPRAZOLE
1604	TEMOZOLOMIDE
1605	ZALEPLON
1606	SIROLIMUS
1607	EPIRUBICIN
1608	DALFOPRISTIN-QUINUPRISTIN
1609	PEMIROLAST OPHTHALMIC
1610	DOFETILIDE
1611	ENTACAPONE
1612	EXEMESTANE
1613	OSELTAMIVIR
1614	GRAPE SEED OIL
1615	DONG QUAI
1616	MILK THISTLE
1617	CAT'S CLAW
1618	BEE POLLEN
1619	CRANBERRY
1623	PENNYROYAL
1624	ROYAL JELLY
1625	DAMIANA
1626	DANDELION
1628	FLAX
1629	FENUGREEK
1630	ASPIRIN-DIPYRIDAMOLE
1631	NAPROXEN-PSEUDOEPHEDRINE
1632	LEVETIRACETAM
1633	MOXIFLOXACIN
1636	GATIFLOXACIN
1637	DEXMEDETOMIDINE
1639	BEXAROTENE
1640	NITRIC OXIDE
1641	HYDROCHLOROTHIAZIDE-QUINAPRIL
1642	INSULIN LISPRO-INSULIN LISPRO PROTAMINE
1643	CEVIMELINE
1644	OXCARBAZEPINE
1645	PANTOPRAZOLE
1647	ALOSETRON
1648	UBIQUINONE
1649	S-ADENOSYLMETHIONINE
1650	ZONISAMIDE
1653	MELOXICAM
1655	LINEZOLID
1656	ARTICAINE-EPINEPHRINE
1657	ARTICAINE
1658	RIVASTIGMINE
1659	INSULIN GLARGINE
1660	FOSINOPRIL-HYDROCHLOROTHIAZIDE
1661	GEMTUZUMAB
1662	AZELASTINE OPHTHALMIC
1663	ATOVAQUONE-PROGUANIL
1664	CLOBAZAM
1665	FORMOTEROL
1666	TETRABENAZINE
1667	FLUTICASONE-SALMETEROL
1668	TINZAPARIN
1669	VIGABATRIN
1670	DIPHTH/HAEMOPHILUS/PERTUSSIS/TETANUS/POLIO
1671	DIPHTHERIA/PERTUSSIS,ACEL/TETANUS/POLIO
1672	HEPATITIS A-HEPATITIS B VACCINE
1673	CALAMINE-DIPHENHYDRAMINE TOPICAL
1675	COLESEVELAM
1676	INSULIN ASPART
1678	BALSALAZIDE
1679	DOCOSANOL TOPICAL
1680	GLYBURIDE-METFORMIN
1682	FLUDEOXYGLUCOSE F18
1684	ZOLEDRONIC ACID
1685	CANDESARTAN-HYDROCHLOROTHIAZIDE
1686	LOPINAVIR
1687	LOPINAVIR-RITONAVIR
1688	MIFEPRISTONE
1690	DICLOFENAC TOPICAL
1691	CALCIUM CARBONATE/FAMOTIDINE/MG HYDROXIDE
1692	IRON SUCROSE
1693	5-HYDROXYTRYPTOPHAN
1694	ABACAVIR/LAMIVUDINE/ZIDOVUDINE
1695	HYDROCHLOROTHIAZIDE-TELMISARTAN
1696	APAP/DOXYLAMINE/PSEUDOEPHEDRINE
1697	TACROLIMUS TOPICAL
1698	CARBETAPENTANE/GUAIFENESIN/PHENYLEPHRINE
1699	BENZOYL PEROXIDE-CLINDAMYCIN TOPICAL
1700	NATEGLINIDE
1701	BIVALIRUDIN
1702	PEGINTERFERON ALFA-2B
1703	ZIPRASIDONE
1704	CASPOFUNGIN
1705	ESOMEPRAZOLE
1706	GALANTAMINE
1708	TRAVOPROST OPHTHALMIC
1709	BIMATOPROST OPHTHALMIC
1710	VALGANCICLOVIR
1711	ALEMTUZUMAB
1712	ALMOTRIPTAN
1713	IMATINIB
1714	DROSPIRENONE-ETHINYL ESTRADIOL
1715	MINOCYCLINE TOPICAL
1716	METHSCOPOLAMINE-PSEUDOEPHEDRINE
1718	CETIRIZINE-PSEUDOEPHEDRINE
1719	HYDROCORTISONE-LIDOCAINE TOPICAL
1720	ACETAMINOPHEN-TRAMADOL
1721	CEFDITOREN
1723	DARBEPOETIN ALFA
1724	ETONOGESTREL
1725	ETHINYL ESTRADIOL-ETONOGESTREL
1726	TENOFOVIR
1727	ANAKINRA
1728	FROVATRIPTAN
1729	DEXMETHYLPHENIDATE
1730	VALDECOXIB
1731	ETHINYL ESTRADIOL-NORELGESTROMIN
1732	BOSENTAN
1733	ERTAPENEM
1734	PIMECROLIMUS TOPICAL
1735	DESLORATADINE
1736	FONDAPARINUX
1737	LOVASTATIN-NIACIN
1738	DUTASTERIDE
1739	NITISINONE
1740	PEGFILGRASTIM
1741	FLUOCINOLONE/HYDROQUINONE/TRETINOIN TOPICAL
1742	ASA/CHLORPHENIRAMINE/DEXTROMETHORPHAN
1743	APAP/DEXTROMETHORPHAN/DOXYLAMINE/PE
1744	CARBINOXAMINE/METHSCOPOLAMINE/PSEUDOEPHEDRINE
1745	BUDESONIDE-FORMOTEROL
1746	PERFLUTREN
1747	ALFUZOSIN
1748	TEGASEROD
1749	FULVESTRANT
1750	IFOSFAMIDE-MESNA
1751	OLMESARTAN
1752	TREPROSTINIL
1753	VORICONAZOLE
1754	RASBURICASE
1755	SODIUM OXYBATE
1756	OXALIPLATIN
1757	ESCITALOPRAM
1758	ADEFOVIR
1759	EPLERENONE
1760	DEXCHLORPHENIRAMINE-PSEUDOEPHEDRINE
1761	DEXCHLORPHENIRAMINE/DEXTROMETHORPHAN/PSE
1762	BUPRENORPHINE-NALOXONE
1763	METFORMIN-ROSIGLITAZONE
1764	PEGINTERFERON ALFA-2A
1765	GLIPIZIDE-METFORMIN
1766	EZETIMIBE
1767	ARIPIPRAZOLE
1768	NITAZOXANIDE
1769	ATOMOXETINE
1770	TERIPARATIDE
1771	TIOTROPIUM
